925470,Endless Jade Sea -Midori no Umi-,2019-01-23,game,false,Cabbit,SakuraGame,0.59,20000,50000,0,3,2;;;
925490,Test your knowledge: Dogs,2018-09-03,game,false,Laush Dmitriy Sergeevich,Laush Studio,3.99,0,20000,0,2,2;;;
925500,Innkeep,,game,false,N,N,,0,20000,0,0,0;;;
925520,Welcome to Bummertown,2018-09-11,game,false,Think Inside The Box,Think Inside The Box,2.99,0,20000,0,3,1;;;
925540,Lifespan 5seconds,2018-09-06,game,false,polytanQ,polytanQ,1.99,0,20000,0,2,2;;;
925550,Cross Racing Championship Extreme,2018-09-18,game,false,Invictus Games Ltd.,Invictus Games Ltd.,9.99,0,20000,0,3,6;;;
925560,Bot Gaiden,2022-04-21,game,false,SwordSwipe Studios,SwordSwipe Studios,14.99,0,20000,0,2,1;;;
925570,The Uncertain: Light At The End,2020-10-08,game,false,ComonGames,META Publishing,9.99,200000,500000,3,4,9;;;
925600,Afterlifes,2019-07-03,game,false,Nockdev Entertainment,Nockdev Entertainment,17.99,0,20000,0,4,1;;;
925640,В поисках Атлантиды,2018-11-01,game,false,Dmitr Che,Dmitr Che,109.99,0,20000,0,4,2;;;
925670,Dungeon Kitty,2018-08-31,game,false,ZOV GAME STUDIO,ZOV GAME STUDIO,3.99,0,20000,0,5,27;;;
925690,Witch The Bloodlines,2018-09-03,game,false,Kerim Kumbasar,Kerim Kumbasar,14.99,0,20000,0,3,4;;;
925700,Evening Star,2018-09-13,game,false,Lucid Dreaming,Lucid Dreaming,2.99,0,20000,0,4,1;;;
925720,The Pit  Demo,2018-08-31,demo,true,Zero Knowledge,Zero Knowledge,0.0,0,20000,0,2,1;;;
925810,ICan,2019-05-30,game,false,Cheeki Breeki Games,Prutkova Anastasia,0.99,0,20000,0,4,2;;;
"925830,VR Anatomy,2018-10-04,game,true,""Graham Kampmeier, Luis Luna, Ryan Haglund"",Health Interactives,0.0,0,20000,0,1,1";;;
925900,Monica e a Guarda dos Coelhos,2018-12-04,game,false,Mad Mimic,Mad Mimic,14.99,0,20000,0,5,3;;;
925910,MMMmmm... Cake!,2018-08-31,game,false,Dymchick1,Dymchick1,1.99,0,20000,1,3,1;;;
"925930,Myst III: Exile,2018-09-24,game,false,Presto Studios,""Cyan Worlds Inc, Ubisoft"",14.99,100000,200000,12,2,6";;;
925940,Myst IV: Revelation,2018-09-24,game,false,Ubisoft Montreal,Cyan Worlds Inc,14.99,50000,100000,5,2,6;;;
925950,Here Comes Niko!,2021-08-03,game,false,Frog Vibes,Gears for Breakfast,24.99,100000,200000,4,3,2;;;
926010,Operation Lone Wolf,2018-10-01,game,false,Operation Games,Operation Games,5.99,0,20000,0,3,1;;;
926070,Fear for Sale: City of the Past Collector's Edition,2018-09-17,game,false,EleFun Games,Big Fish Games,9.99,0,20000,0,2,1;;;
926090,Reflections of Life: Tree of Dreams Collector's Edition,2018-10-08,game,false,Grandma Studios,Big Fish Games,9.99,0,20000,0,2,1;;;
926100,Mystery of the Ancients: Curse of the Black Water Collector's Edition,2018-09-05,game,false,Mariaglorum,Big Fish Games,9.99,0,20000,0,2,1;;;
926110,Death and Betrayal in Romania: A Dana Knightstone Novel Collector's Edition,2018-09-10,game,false,Boomzap Entertainment,Big Fish Games,9.99,0,20000,1,2,1;;;
926120,Mystery Trackers: Black Isle Collector's Edition,2018-09-12,game,false,Elephant Games,Big Fish Games,9.99,0,20000,1,2,1;;;
926130,Living Legends: Wrath of the Beast Collector's Edition,2018-09-14,game,false,Friendly Fox,Big Fish Games,9.99,0,20000,0,2,1;;;
926140,CHANGE: A Homeless Survival Experience,2020-05-01,game,false,Delve Interactive,Delve Interactive,18.99,100000,200000,23,6,6;;;
926170,Achromatic,2018-09-28,game,false,Studio Goya,Studio Goya,4.99,20000,50000,0,1,27;;;
926180,Bubsy: Paws on Fire!,2019-05-16,game,false,Choice Provisions,Atari,8.74,0,20000,0,2,7;;;
926200,Sandtable Engine,,game,false,N,N,,0,20000,0,0,0;;;
926210,Incoming Evil,2019-10-05,game,false,Codeless Man Games,Codeless Man Games,1.99,20000,50000,0,2,1;;;
926240,PsyBurst,2018-09-05,game,false,Hakagame,Hakagame,2.99,0,20000,0,2,1;;;
926250,Mirror Angel's Paradise,2018-09-11,game,false,Henez,Henez,9.99,0,20000,0,2,1;;;
926310,咕啾！文鸟恋爱物语 Love Story of Sparrow,2019-02-01,game,false,豆干叠叠木,豆干叠叠木,0.99,0,20000,1,3,2;;;
926330,Little JttW: The Birth,2024-06-06,game,false,T·HELL,T·HELL,1.99,0,20000,0,3,1;;;
"926340,Roman's Christmas / 罗曼圣诞探案集,2020-02-19,game,false,SelfCrop Studio,""FawnGame , Milk Bottle Studio"",10.99,50000,100000,1,5,4";;;
"926350,ALIEN FIELD,2018-12-22,game,false,""Mindware Co.,Ltd."",""Mindware Co.,Ltd."",13.99,0,20000,0,2,2";;;
926370,Home Security,2018-09-21,game,false,Toshihiko Kikuchi,Toshihiko Kikuchi,4.99,0,20000,1,1,1;;;
926390,Infected Shelter,2019-11-11,game,true,Dark Blue Games,Dark Blue Games,0.0,100000,200000,7,5,6;;;
926400,Scatteria - Post-apocalyptic shooter,2019-11-08,game,false,Piston Media,Piston Media,9.99,0,20000,0,2,1;;;
926420,Model Railway Easily Christmas,2020-01-27,game,true,Redbrick Studios Ltd,Redbrick Studios Ltd,0.0,20000,50000,1,1,1;;;
926440,The Bloobles and the Quest for Chocolate,2018-09-07,game,false,The Revills Games,The Revills Games,0.99,0,20000,0,2,1;;;
926450,Thibalryn,2019-06-13,game,true,CoolJosh3k,CoolJosh3k Games,0.0,20000,50000,0,4,11;;;
926460,Tiny-Tasy Town Demo,2018-08-31,demo,true,Rabbiroo,INDIECN,0.0,0,20000,0,5,2;;;
926470,Kolkhoz: The Red Wedge,2018-10-19,game,false,Umigame Studios,Umigame Studios,5.99,0,20000,0,2,2;;;
926480,The Secret of Puffin Cove,2018-12-10,game,false,Play2Speak,Silverwing Productions S.L.,0.0,0,20000,0,5,1;;;
926490,The Legend Of Vraz,2019-01-28,game,false,Zatun,Zatun,9.99,0,20000,0,4,1;;;
926510,My Maid Girlfriend Demo,2018-09-04,demo,true,Genius inc.,Genius inc.,0.0,0,20000,1,3,6;;;
926520,Love Letter,2018-10-24,game,false,Nomad Games,Twin Sails Interactive,6.99,100000,200000,2,1,8;;;
926540,Prime & Load : 1776,2020-11-25,game,false,Radio Silence Entertainment,Radio Silence Entertainment ,7.99,20000,50000,0,7,1;;;
926580,Broken Lines,2020-02-25,game,false,BirdIsland/PortaPlay,SuperGG.com,24.99,50000,100000,0,1,7;;;
926600,Neon Sword,,game,false,Pea Head Games,Pea Head Games,0.0,0,20000,0,5,1;;;
926610,Superior Wizards,2020-11-01,game,false,Fyn Games,Fyn Games,4.99,20000,50000,0,5,1;;;
926720,Kyiv: from dusk till dawn with Lenovo Explorer,2018-09-14,game,true,Sensorama,Lenovo Ukraine,0.0,50000,100000,0,1,3;;;
926810,Dark Places,2019-04-09,game,false,Madbox Entertainment,Madbox Entertainment,4.99,20000,50000,0,4,1;;;
926820,Eternal Space Battles,2018-11-06,game,true,Onlyjoy's production,Onlyjoy's production,0.0,0,20000,0,3,2;;;
926860,Bloody Rally Show,2020-02-19,game,false,Kodo Linija,Kodo Linija,4.99,0,20000,0,6,6;;;
926870,Twin Synth,2018-10-15,game,false,Joe Chatfield,Joe Chatfield,9.99,0,20000,0,3,1;;;
926990,WolfQuest: Anniversary Edition,2019-07-25,game,false,eduweb,eduweb,19.99,200000,500000,216,4,1;;;
927050,Burning Instinct,2018-09-10,game,false,Merlin Beer,Merlin Beer,4.99,0,20000,0,2,1;;;
927070,People Cu3ed Demo,2018-09-06,demo,true,Whitway Studios,Whitway Studios,0.0,0,20000,0,5,1;;;
927080,Space Fox Kimi,2018-09-07,game,false,ShenTzu,ShenTzu Games,0.99,50000,100000,0,3,1;;;
927090,Space Fox Kimi Demo,2018-08-23,demo,true,ShenTzu,ShenTzu Games,0.0,0,20000,0,3,1;;;
927100,SFD Demo,2018-08-23,demo,true,icefill,icefill,0.0,0,20000,1,3,1;;;
927110,CyberRebeat -The Fifth Domain of Warfare- Demo,2018-08-22,demo,true,E.N.Nach,Sekai Project,0.0,0,20000,0,2,2;;;
927120,Quantum Covenant,2019-01-17,game,false,Martyr Games Studio,Martyr Games Studio,9.99,0,20000,0,3,1;;;
"927140,The Great Gaias Demo,2018-09-03,demo,true,""Horizon's End, Inc."",""Horizon's End, Inc"",0.0,0,20000,1,1,1";;;
927150,OrdinaryFamily,2019-11-28,game,false,飞鸟,飞鸟,0.99,0,20000,0,3,2;;;
927190,Doll of Resurrection,2018-09-21,game,false,KX  Games,KX Games,3.99,0,20000,0,6,2;;;
927250,Bladed fury,2018-12-17,game,false,NEXT Studios,NEXT Studios,9.99,100000,200000,1,5,5;;;
"927270,Accounting+,2018-10-18,game,false,""Crows Crows Crows, Squanch Games"",Crows Crows Crows,11.99,100000,200000,0,5,10";;;
927310,巴伦西亚传说：索菲亚的重生 Valencia Saga:Sophia's rebirth,2018-09-30,game,false,清之鸣,清之鸣,6.99,20000,50000,3,3,2;;;
927370,DoC God Mode Edition,2018-09-04,game,false,Volker Elzner,Volker Elzner,24.99,20000,50000,0,3,1;;;
927380,Yakuza Kiwami 2,2019-05-09,game,false,Ryu Ga Gotoku Studio,SEGA,19.99,500000,1000000,309,3,2;;;
927580,Smoker The Car Game,2018-09-14,game,false,(STCG) Smoker The Car Game,(STCG) Smoker The Car Game,0.99,0,20000,0,6,1;;;
927670,Extreme Painting Puzzles,2018-10-11,game,false,Cardinal Game Studio,Cardinal Game Studio,0.99,0,20000,0,2,27;;;
927730,3D Earth Time Lapse PC Live Wallpaper,2018-10-05,game,false,3dm_live_wallpapers,3dm_live_wallpapers,2.99,20000,50000,12,2,11;;;
927740,Cosmic Crush,,game,false,Akita Pinnacle 秋田犬,Akita Pinnacle  秋田犬 ,0.0,0,20000,0,1,1;;;
927760,Psycho Banger,,game,false,The Psychiartist,The Psychiartist,0.0,0,20000,0,3,1;;;
927840,Clinically Dead,2018-12-06,game,false,Mogila Games,Ultimate Games S.A.,14.99,0,20000,0,3,3;;;
927850,Corrupt,2018-09-14,game,true,Opendream,Opendream,0.0,0,20000,0,3,2;;;
927860,Project Skylab 2,2018-10-05,game,true,Not Awful Studio,Not Awful Studio,0.0,50000,100000,0,6,1;;;
927870,BlockShip Wars: Roguelike Demo,2018-08-21,demo,true,Chadams Studios,Chadams Studios,0.0,0,20000,0,5,1;;;
927890,Hentai Girl Linda,2018-12-07,game,false,GirlGames,GirlGames,0.99,50000,100000,2,4,29;;;
927930,CRAKEN,2018-12-14,game,false,StEaMPuNk GaMeS,StEaMPuNk GaMeS,0.99,20000,50000,0,4,1;;;
927940,Beat the Song Demo,2018-08-28,demo,true,AAAGAMES,AAAGAMES,0.0,0,20000,0,1,1;;;
"927970,ForzeBreak,2018-10-31,game,true,""Swift Limit Games, Miguel O. Mercado, Jason Lin, Boyang Zhou, Xiaoyu Yang, Zihang Zhang, Martha Magsombol, Jairus Cambe, Alan “AG” Gordon, Matthew Eis"",Swift Limit Games,0.0,0,20000,0,4,1";;;
927990,A Game About,2018-11-06,game,true,byolivierb,byolivierb,0.0,100000,200000,0,2,1;;;
928000,Solace State: Emotional Cyberpunk Stories,2023-09-14,game,false,Vivid Foundry Corp.,Vivid Foundry Corp.,19.99,0,20000,0,5,1;;;
928070,MÅRD,2019-05-31,game,false,Black Curtain Studio,Black Curtain Studio,4.99,0,20000,0,3,2;;;
928080,不落城-Unconquered Castle Demo,2018-09-27,demo,true,灰烬天国,灰烬天国,0.0,0,20000,1,2,1;;;
928130,Master of Rogues - The Seven Artifacts,2018-09-17,game,false,wagnersoft,wagnersoft,2.99,0,20000,0,4,7;;;
928140,Puzzles for smart: Dogs,2018-09-06,game,false,Laush Dmitriy Sergeevich,Laush Studio,3.99,0,20000,0,2,1;;;
928160,Prototype TD,2018-09-18,game,false,Elijah Goering,Elijah Goering,1.99,0,20000,0,2,1;;;
928180,Shop Manager : Video Game Tycoon,2019-03-27,game,false,Faritengames,Faritengames,1.99,0,20000,0,4,6;;;
"928210,Snake VR,2018-10-04,game,false,""Reality Diversions, LLC."",""Reality Diversions, LLC."",1.99,20000,50000,0,2,1";;;
928230,DEFENDER 3D,2018-10-23,game,false,Blueshift Media,Blueshift Media,6.99,0,20000,0,4,1;;;
928300,Visionarium,2019-01-03,game,false,Sander Bos,Sander Bos,6.99,0,20000,0,2,1;;;
928350,Steven the Sperm,2018-09-12,game,false,PJSim,PJSim,1.99,0,20000,0,3,1;;;
"928370,Axe Throw VR,2018-09-17,game,false,""Tea Monster Games, PsychicParrot"",Tea Monster Games,8.99,20000,50000,0,3,1";;;
"928390,R-Type Dimensions EX,2018-11-28,game,false,""Tozai Games, Inc., ESQUADRA,inc."",""Tozai Games, Inc."",14.99,50000,100000,1,1,7";;;
928410,Zombies In The Dark,2019-08-03,game,false,SYNERGY,SYNERGY,0.99,20000,50000,0,3,1;;;
928440,Azure Reflections,2019-09-20,game,false,souvenir circ.,Phoenixx Inc.,24.99,0,20000,0,3,4;;;
"928460,The Love Boat - Second Chances,2019-03-08,game,false,""Boomzap, GameHouse"",GameHouse,0.0,0,20000,0,1,15";;;
928480,Darkness and Flame: The Dark Side Collector's Edition,2019-04-11,game,false,FIVE-BN GAMES,FIVE-BN GAMES,9.99,20000,50000,1,2,13;;;
928520,Story of Eve - A Hero's Study,2018-10-16,game,false,SmallSqurriel,Mango Party,2.99,0,20000,0,3,6;;;
928610,aMAZE ABC,2018-09-04,game,false,Blender Games,Blender Games,1.99,0,20000,0,2,1;;;
928660,Count Logica,2018-10-26,game,false,Smokey Moose Games,Smokey Moose Games,1.99,0,20000,0,2,1;;;
"928670,Kids of Hellas: Back to Olympus,2019-02-22,game,false,""Jetdogs Studios, Whalebox"",Jetdogs Studios,2.99,0,20000,0,2,4";;;
"928680,Chicken in the Darkness,2018-10-29,game,false,""Jaesung Kim, Jongseop Lee, Hyunggu Han"",BukGwak,2.49,0,20000,0,2,2";;;
928690,覇県を握れ ～47都道府県大戦～,2018-11-22,game,false,Flying Panjandrum / ふらいんぐパンジャンドラム,Flying Panjandrum / ふらいんぐパンジャンドラム,39.99,0,20000,1,3,1;;;
928830,Choice of Broadsides: HMS Foraker,2018-09-06,game,false,Choice of Games,Choice of Games,4.99,0,20000,0,3,1;;;
928840,Cybarian: The Time Travelling Warrior,2018-11-09,game,false,Ritual Games,GrabTheGames,4.99,0,20000,0,3,1;;;
928870,Choice of Broadsides: HMS Foraker Demo,2018-09-06,demo,true,Choice of Games,Choice of Games,0.0,0,20000,0,3,1;;;
928880,FlyWings 2018 Flight Simulator,2023-03-13,game,false,Thetis Games,Thetis Games,24.99,0,20000,0,1,1;;;
928890,Pixel Knight,2023-06-19,game,false,Eross Video Games,Eross Video Games,2.99,0,20000,0,4,1;;;
928940,Pirate Island Rescue,2018-09-17,game,false,Bad Logic Studios,Bad Logic Studios,1.99,0,20000,0,1,16;;;
928950,LOEK,2020-02-10,game,true,Ulbe,Ulbe,0.0,50000,100000,1,3,1;;;
928960,Godfall Ultimate Edition,2022-04-07,game,false,Counterplay Games Inc,Gearbox Publishing,39.99,100000,200000,13,2,11;;;
"928970,Lost Frontier,2018-10-19,game,false,""Mika Mobile, Inc."",""Mika Mobile, Inc."",4.99,0,20000,1,2,1";;;
928990,Undungeon,2021-11-18,game,false,Laughing Machines,tinyBuild,19.99,0,20000,0,4,2;;;
"929010,Swag and Sorcery,2019-05-09,game,false,""Lazy Bear Games, Uroboros Games"",tinyBuild,12.99,100000,200000,12,5,9";;;
929020,Nuclear Powered Toaster,2018-10-25,game,false,Hosted Games,Hosted Games,4.99,0,20000,0,3,1;;;
929030,The Twelve Trials,2018-09-27,game,false,Hosted Games,Hosted Games,4.99,0,20000,0,3,1;;;
929060,Road to Eden,2019-02-28,game,false,Zouking,Zouking,19.99,0,20000,1,5,8;;;
929090,Kokorogawari Demo,2018-08-30,demo,true,Precatio,Precatio,0.0,0,20000,1,3,1;;;
"929120,Hop Step Sing! Nozokanaide Naked Heart (HQ Edition),2018-09-10,game,false,""Kodansha, Kodansha VR Lab, Lantis"",KOMODO,6.99,0,20000,0,1,4";;;
929140,Tank Royale,2019-04-01,game,false,BSS company,BSS company,9.99,0,20000,0,8,3;;;
929150,Final Islands,2019-04-26,game,false,Mor North 3,Mor North 3,9.99,0,20000,0,4,2;;;
929170,Innocent Forest: The Bird of Light,2018-10-05,game,false,MyDearest Inc.,Sekai Project,4.99,0,20000,0,3,2;;;
929180,Innocent Forest 2: The Bed in the Sky,2018-10-05,game,false,MyDearest Inc.,Sekai Project,4.99,0,20000,0,3,2;;;
929200,吞食孔明传 Tunshi Kongming Legends,2019-04-01,game,false,Sunny Show,Phoenix Games,9.99,50000,100000,31,4,1;;;
929210,CrazyDriving,2018-09-05,game,false,Jim Dex,Jim Dex,1.99,0,20000,0,2,1;;;
929230,Raptor: Cretaceous Island,2018-11-23,game,false,AVB VR Games,AVB VR Games,2.79,0,20000,0,3,1;;;
929270,ViewTracker,2018-09-13,game,false,John Kevin Corcoran,John Kevin Corcoran,14.99,20000,50000,12,1,1;;;
929280,Tiska Buska,2018-09-13,game,true,No one important,No one important,0.0,0,20000,0,5,1;;;
929290,Strip Breaker : Hentai Girls,2018-09-30,game,false,Playtouch,Playtouch,0.99,0,20000,0,2,16;;;
929300,Chroma : Sexy Hentai Girls,2018-10-02,game,false,Playtouch,Playtouch,0.99,0,20000,0,2,16;;;
929310,Kamasutra Connect : Sexy Hentai Girls,2018-11-13,game,false,Playtouch,Playtouch,0.99,0,20000,0,2,16;;;
929320,RHEM II SE: The Cave,2018-10-03,game,false,Knut Mueller,Runesoft GmbH,9.99,0,20000,1,1,6;;;
929340,Spire of Sorcery: Prologue,2021-12-23,game,true,N,N,,0,20000,0,0,0;;;
929400,Mahjong Magic Journey 3,2019-03-18,game,false,Creobit,8floor,2.99,20000,50000,0,1,4;;;
929410,Christmas Mahjong 2,2018-12-20,game,false,Creobit,8floor,4.99,0,20000,0,1,4;;;
929420,Sakura Day 2 Mahjong,2018-10-19,game,false,Creobit,8floor,0.74,0,20000,1,1,4;;;
929430,Mahjong Magic Journey 2,2018-11-16,game,false,Creobit,8floor,2.99,0,20000,0,1,4;;;
929440,Christmas Mahjong,2018-12-03,game,false,Creobit,8floor,4.99,0,20000,0,1,3;;;
929450,Sky Brawl,2018-10-29,game,false,Rarebird Studio,Rarebird Studio,10.99,0,20000,0,3,1;;;
929460,Money Master,2018-09-14,game,false,ChaoYe Liu,Happy Home Company,2.99,0,20000,0,2,3;;;
929470,Mahjong Valentine's Day,2019-02-08,game,false,Creobit,8floor,4.99,0,20000,0,2,4;;;
"929490,RAM Pressure,2021-09-15,game,true,""QuadCom Interactive, GDT"",GDT,0.0,200000,500000,11,5,5";;;
929510,Type Fighter,2018-09-17,game,false,Simon Harvey,Simon Harvey,0.99,0,20000,0,1,1;;;
929530,Glassteroids,2018-11-13,game,false,Rotech Digital Ltd,Rotech Digital Ltd,0.99,0,20000,0,3,1;;;
929540,Cube Paste,,game,true,DiabloFox,Diablo Fox'Co,0.0,0,20000,0,5,2;;;
929570,A Familiar Fairytale Dyslexic Text Based Adventure,2019-11-18,game,false,Alastair Low,Lowtek Games,0.99,0,20000,0,4,1;;;
929600,Can You find it?,2018-10-06,game,false,Animal Mouth,Animal Mouth,0.99,0,20000,0,2,1;;;
"929610,Dark Nebula VR,2018-10-10,game,false,""Random Bird, Droid Riot"",Conglomerate 5,6.99,0,20000,0,2,1";;;
929630,Luna Sky RDX,2022-08-08,game,false,Vovoid Media Technologies AB,Vovoid Media Technologies AB,14.99,0,20000,0,3,1;;;
929640,Farragnarok,2019-02-14,game,false,Farrago Fiction,Farrago Fiction,0.99,0,20000,0,3,1;;;
929670,Orion Sandbox Enhanced,2018-09-21,game,false,y8.com,y8.com,1.99,20000,50000,21,5,6;;;
"929740,Aeronaut,2019-09-12,game,true,""Viacom NEXT, Viacom, Isobar"",Viacom,0.0,0,20000,0,3,1";;;
929800,Bikini Heaven,2018-09-28,game,false,MCON,MCON,1.99,0,20000,0,4,1;;;
929850,Diamond Caves,2018-11-15,game,false,diamond productions,diamond productions,8.99,0,20000,1,3,2;;;
929910,Riftwalker,2019-03-29,game,false,Deeplink Studios,Deeplink Studios,14.99,0,20000,0,4,1;;;
930010,Wallpaper Builder,2018-11-09,game,false,Nincent,Nincent,3.99,0,20000,0,3,27;;;
930030,Cyber Watch,2020-01-11,game,false,Pr. JaxRipper,Pr. JaxRipper,7.99,0,20000,0,4,1;;;
930110,Sufoco,2020-02-12,game,false,Magitech Games,Magitech Games,1.99,0,20000,0,2,3;;;
930130,Nuclear Powered Toaster Demo,2018-10-25,demo,true,Hosted Games,Hosted Games,0.0,0,20000,0,3,1;;;
930150,HappyFishing,2018-09-18,game,false,LydGameStudio,LydGameStudio,2.99,0,20000,0,2,1;;;
930210,HuniePop 2: Double Date,2021-02-08,game,false,HuniePot,HuniePot,19.99,0,20000,117,4,1;;;
930220,Yucatan,,game,false,Hairy Heart Games,Hairy Heart Games,0.0,0,20000,0,2,2;;;
930260,Yucatan Demo,2019-02-05,demo,true,Hairy Heart Games,Hairy Heart Games,0.0,0,20000,0,2,1;;;
930280,Murder Mystery Machine,2021-08-25,game,false,Blazing Griffin,Microids,19.99,0,20000,4,3,14;;;
930290,Duck's Inferno,2018-11-05,game,false,GROm Games,GROm Games,0.99,0,20000,0,2,1;;;
930300,Desolate Sands,2018-10-15,game,false,Blacksmith Studios,David and Goliath International Corporation,9.99,0,20000,0,4,1;;;
930310,Puzzle Plunder,2018-10-09,game,true,Windybeard,Windybeard,0.0,20000,50000,1,1,1;;;
930320,Oops!!! I Slept With Your Mom,2018-09-21,game,false,Hidoi Games,Hidoi Games,1.99,0,20000,3,2,1;;;
930360,Engram,2019-01-04,game,false,Fugalengram,Fugalengram,14.99,0,20000,0,2,4;;;
930410,Memoria,,game,false,Diagonal Games,Diagonal Games,0.0,0,20000,0,2,2;;;
930430,Core Rescue,2018-12-24,game,false,Hot Zombies Games,Hot Zombies Games,0.99,0,20000,0,2,1;;;
930460,BOLSOMITO,2018-10-05,game,false,BS STUDIOS,BS STUDIOS,0.0,0,20000,0,3,3;;;
930470,Crimson Souls,2019-05-15,game,false,CB,CB,11.99,0,20000,0,6,28;;;
930480,Mushroom rain,2018-09-08,game,false,Laush Dmitriy Sergeevich,Laush Studio,24.99,0,20000,0,2,1;;;
930500,You Are Here,2019-09-12,game,false,Tesseract Software,Tesseract Software,2.99,0,20000,0,2,1;;;
930600,Chessboard Kingdoms,2019-11-09,game,false,Hashed Egg,Hashed Egg,5.99,0,20000,0,2,4;;;
930620,Music Killer,2019-10-31,game,false,AbstractArt,AbstractArt,1.99,20000,50000,1,2,27;;;
"930630,The Lost Legends of Redwall™: Escape the Gloomer,2018-11-16,game,false,""Soma Games, Clopas LLC"",Soma Games,4.99,0,20000,0,2,1";;;
930640,Code Brown,2018-11-09,game,false,CreaTeam,CreaTeam,2.99,0,20000,7,2,16;;;
930650,Parkour Polygon,2018-09-21,game,false,Jonah Gasson,Jonah Gasson,2.99,0,20000,0,3,1;;;
930690,Arcane Trials,2018-09-19,game,false,Sifermi,Sifermi,4.99,0,20000,0,2,1;;;
930700,Scarlet Smiling Skull,2018-09-18,game,false,xs2pulz,xs2pulz,1.99,0,20000,0,3,1;;;
930710,Main Character Simulator,2018-09-21,game,false,NewWestGames,NewWestGames,4.99,0,20000,0,1,1;;;
"930720,The Rabbit and The Owl Demo,2018-08-27,demo,true,""Formal Sheep, LLC"",""Formal Sheep, LLC"",0.0,0,20000,1,1,1";;;
930730,Getaway Grand Prix,,game,false,N,N,,0,20000,0,0,0;;;
930780,Blood Card,2019-05-24,game,false,Pixel Cattle Games,Pixel Cattle Games,14.99,20000,50000,2,2,10;;;
930840,东方百问~TouHouAsked,2018-10-07,game,false,Root Nine Studio,Root Nine Studio,0.99,0,20000,0,4,1;;;
"930850,Tale of the Fragmented Star: Single Fragment Version / 星の欠片の物語、ひとかけら版,2018-11-21,game,true,""自転車創業, フォージビジョン株式会社"",jitensyasougyou,0.0,0,20000,0,1,2";;;
930860,The Party of Demons,2019-01-17,game,false,Chensey Game,Chensey Game,5.99,0,20000,0,1,2;;;
930880,THIS IS TORTURE TOGETHER,,game,false,N,N,,0,20000,0,0,0;;;
930910,STEINS;"GATE: Linear Bounded Phenogram,2019-02-19,game,false,MAGES. Inc.,""Spike Chunsoft Co., Ltd."",11.99,20000,50000,21,1,2";;
930940,Torii Path,2018-12-14,game,false,Jeon,Jeon,1.99,0,20000,0,1,1;;;
"930970,Angry Ball VR,2018-12-04,game,false,""MWN TECH.,LTD"",""MWN TECH.,LTD"",9.99,0,20000,0,4,2";;;
"931000,""URUZ """"Return of The Er Kishi"""""",2020-10-02,game,false,Berzah Games,Berzah Games,4.99,50000,100000,0,3,2";;;
931040,BreakHack,2018-09-25,game,false,Oliveshark,Oliveshark,0.99,0,20000,0,5,1;;;
931060,Tormentum II,,game,false,OhNoo Studio,OhNoo Studio,0.0,0,20000,0,3,2;;;
931070,Echo of Combats,2021-07-27,game,true,Mad Devices,Mad Devices,0.0,0,20000,2,5,4;;;
931090,Slither Link,2018-09-09,game,false,Vector Game,Vector Game,0.99,0,20000,1,2,29;;;
931120,Pixel Maze,2018-09-18,game,false,Catnip studio,Catnip studio,3.99,0,20000,0,2,2;;;
931140,Epic Game Theory,2018-10-03,game,true,Onix Fox,Onix Fox,0.0,0,20000,0,1,1;;;
931150,Rento Fortune VR,2018-11-20,game,false,LAN - GAMES LTD,LAN - GAMES LTD,9.99,0,20000,0,4,15;;;
931200,Rebound VR,2018-09-13,game,false,Rotech Digital Ltd,Rotech Digital Ltd,5.99,0,20000,0,3,1;;;
931210,Tabletop Basketball VR,2018-11-22,game,false,RedZone Studios LLC,RedZone Studios LLC,9.99,0,20000,0,4,1;;;
931220,Beat,2018-09-17,game,true,Alex Meng,Alex Meng,0.0,0,20000,0,3,1;;;
931250,Pixel Royale,2018-11-06,game,false,Antonio Renna,Antonio Renna,4.99,0,20000,0,5,1;;;
931260,Multibombers,2018-09-22,game,false,Glorified Studios,Glorified Studios,0.0,20000,50000,0,6,9;;;
931270,MicroTown,2019-08-30,game,false,Snowy Ash Games,Snowy Ash Games,9.99,100000,200000,5,3,1;;;
931280,Iron Marines,2019-05-15,game,false,Ironhide Game Studio,Ironhide Game Studio,14.99,200000,500000,16,4,13;;;
931310,Airplane Mode,2020-10-15,game,false,Bacronym,AMC Games,11.99,20000,50000,0,2,6;;;
931360,Land of Puzzles: Battles,2018-09-08,game,false,Ripknot Systems,Ripknot Systems,4.99,20000,50000,1,2,1;;;
931430,Land of an Endless Journey,2018-09-26,game,false,Operation Codename,Operation Codename,0.99,0,20000,0,2,3;;;
931450,Solar Purge,2020-07-29,game,false,Hitscan Games,Hitscan Games,24.99,0,20000,0,5,1;;;
931460,Ninjin: Clash of Carrots Demo,2018-10-10,demo,true,Pocket Trap,Modus Games,0.0,0,20000,1,4,6;;;
931470,夏荷 | Summer Lotus,2019-03-28,game,false,木子工坊,HongbinGame,1.99,0,20000,0,4,2;;;
931480,Lab Runner: X,2019-11-28,game,false,William Weinberger,William Weinberger,1.99,20000,50000,0,4,1;;;
931500,Touhou Genso Wanderer -Reloaded-,2018-10-25,game,false,AQUASTYLE,AQUASTYLE,34.99,50000,100000,48,3,4;;;
931540,RevelationTrestan-尸忆岛,2018-10-10,game,false,ZBO interactive technology,ZBO interactive technology,24.99,0,20000,0,6,2;;;
