app_id,name,developer,publisher,composite_score,tier,recognition_pct,headroom_pct,fit_pct,review_total,review_positive_ratio,review_score_bucket,owners_range,owners_mid,price_usd,metacritic_score,has_controller_support,is_indie,has_coop,has_multiplayer,release_year,genres,tags,screen_review_total_ge_4000,screen_quality_ge_0.70,screen_owners_le_750k,screen_monetisation_paid,screen_has_controller_support,screen_gamepass_availability
330020,Children of Morta,Dead Mage,11 bit studios,0.8356,Anchor,0.9288,0.7541,0.6954,19988,0.89,Very Positive,"500,000 .. 1,000,000",750000.0,6.59,82,True,True,True,True,2019,Action|Adventure|Indie|RPG,2D|Action|Action RPG|Action Roguelike|Action-Adventure|Co-op|Dungeon Crawler|Fantasy|Hack and Slash|Isometric|Local Co-Op|Multiplayer|Online Co-Op|Pixel Graphics|Procedural Generation,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2532550,LIZARDS MUST DIE,the Bratans,"Smola Game Studio, Agafonoff",0.8337,Anchor,0.965,0.8752,0.0112,25278,0.9683,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,1.99,,True,True,True,True,2023,Action|Adventure|Indie|Massively Multiplayer,3D|Action|Action RPG|Action-Adventure|Atmospheric|Cinematic|Difficult|Fantasy|Female Protagonist|Hack and Slash|Historical|Idler|Open World|RPG|Realistic,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
359870,FINAL FANTASY X/X-2 HD Remaster,Square Enix,Square Enix,0.8332,Depth,0.9114,0.7278,0.8639,18632,0.9018,Very Positive,"500,000 .. 1,000,000",750000.0,29.99,,True,False,False,False,2016,RPG,Action|Adventure|Anime|Atmospheric|Classic|Fantasy|Female Protagonist|Great Soundtrack|JRPG|Linear|Open World|Puzzle|RPG|Remake|Romance,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1361510,Teenage Mutant Ninja Turtles: Shredder's Revenge,Tribute Games Inc.,"Dotemu, Gamera Games",0.8325,Depth,0.794,0.9076,0.7241,13209,0.9434,Very Positive,"200,000 .. 500,000",350000.0,24.99,,True,True,True,True,,Action|Adventure|Casual|Indie,2D|Action|Action-Adventure|Adventure|Arcade|Atmospheric|Beat 'em up|Cartoon|Co-op Campaign|Colorful|Comic Book|Family Friendly|Indie|Local Co-Op|Martial Arts,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1296610,Peglin,Red Nexus Games Inc.,"Red Nexus Games Inc., IndieArk",0.8321,Depth,0.769,0.8951,0.8951,12451,0.8133,Very Positive,"200,000 .. 500,000",350000.0,19.99,,True,True,False,False,2024,Casual|Indie|RPG|Strategy,2D|Casual|Cute|Deckbuilding|Early Access|Fantasy|Indie|Perma Death|Physics|Pinball|Pixel Graphics|RPG|Replay Value|Retro|Roguelike,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1084600,My Time at Sandrock,Pathea Games,"Pathea Games, Focus Entertainment, PM Studios, Inc., DMM Games",0.8321,Anchor,0.9588,0.8614,0.0811,24605,0.8838,Very Positive,"500,000 .. 1,000,000",750000.0,27.99,80,True,True,True,True,2023,Adventure|Casual|Indie|RPG|Simulation,Adventure|Building|Cartoony|Casual|Character Customization|Crafting|Dating Sim|Early Access|Farming Sim|Female Protagonist|Indie|Life Sim|Mining|Multiplayer|Open World,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1205450,Turnip Boy Commits Tax Evasion,Snoozy Kazoo,Graffiti Games,0.83,Anchor,0.7578,0.8839,0.975,11984,0.9472,Very Positive,"200,000 .. 500,000",350000.0,5.09,72,True,True,False,False,2021,Action|Adventure|Casual|Indie,2D|Action|Adventure|Cartoony|Casual|Comedy|Crime|Cute|Exploration|Funny|Great Soundtrack|Indie|Memes|Pixel Graphics|Psychological Horror,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
756800,Contraband Police,Crazy Rocks,PlayWay S.A.,0.8297,Anchor,0.8739,0.9576,0.0974,16988,0.9498,Very Positive,"200,000 .. 500,000",350000.0,16.79,77,True,False,False,False,2023,Action|Adventure|Simulation,1980s|Action|Action-Adventure|Atmospheric|Automobile Sim|Destruction|Detective|FPS|First-Person|Immersive Sim|Indie|Management|Multiple Endings|Open World|Physics,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
774801,Crab Champions,Noisestorm,Noisestorm,0.8286,Anchor,0.9513,0.8439,0.1536,23847,0.9798,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,9.99,,True,True,True,True,2023,Action|Adventure|Casual|Early Access|Indie,3D|Action|Action Roguelike|Arcade|Bullet Hell|Casual|Choices Matter|Co-op|Early Access|Looter Shooter|Memes|Multiplayer|Perma Death|Platformer|PvE,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
285920,TerraTech,Payload Studios,Payload Studios,0.8276,Anchor,0.9401,0.8065,0.3496,22400,0.9126,Very Positive,"500,000 .. 1,000,000",750000.0,24.99,,True,True,True,True,2018,Action|Indie,Action|Adventure|Building|Crafting|Early Access|Exploration|Indie|Multiplayer|Online Co-Op|Open World|Open World Survival Craft|Physics|PvP|Robots|Sandbox,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1971650,OCTOPATH TRAVELER II,"Square Enix, ACQUIRE Corp.",Square Enix,0.8267,Depth,0.7591,0.8851,0.9313,11993,0.9526,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,59.99,,True,False,False,False,2023,RPG,2.5D|Adventure|Anime|Atmospheric|Casual|Choices Matter|Cute|Emotional|Fantasy|JRPG|Magic|Open World|Party-Based RPG|Pixel Graphics|RPG,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
238430,Contagion,"Monochrome, Inc","Monochrome, Inc",0.8265,Depth,0.8452,0.9938,0.0637,15219,0.7277,Mostly Positive,"100,000 .. 200,000",150000.0,9.99,62,True,True,True,True,2013,Action|Adventure|Indie,3D|Action|Adventure|Atmospheric|Co-op|Competitive|FPS|First-Person|Horror|Level Editor|Local Co-Op|Local Multiplayer|Moddable|Post-apocalyptic|PvE,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
610370,Desperados III,Mimimi Games,THQ Nordic,0.8252,Anchor,0.8077,0.9238,0.5181,13787,0.9669,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,39.99,86,True,False,False,False,2020,Strategy,Action|Adventure|Assassin|Atmospheric|Difficult|Great Soundtrack|Historical|Indie|Isometric|RTS|Real Time Tactics|Singleplayer|Stealth|Strategy|Survival,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1229380,Everhood,"Chris Nordgren, Jordi Roca","Foreign Gnomes, Surefire.Games",0.8232,Anchor,0.7703,0.8964,0.7953,12458,0.9538,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,9.99,83,True,True,False,False,2021,Action|Adventure|Indie|RPG,2.5D|2D|Action|Action-Adventure|Adventure|Bullet Hell|Colorful|Epic|Great Soundtrack|Indie|Level Editor|Multiple Endings|Music|Pixel Graphics|Psychedelic,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
585420,Trailmakers,Flashbulb,Flashbulb,0.8226,Anchor,0.9526,0.8452,0.0824,23890,0.9254,Very Positive,"500,000 .. 1,000,000",750000.0,24.99,,True,True,True,True,2019,Action|Adventure|Indie|Racing|Simulation,Building|Co-op|Destruction|Driving|Exploration|Flight|Jet|Moddable|Multiplayer|Open World|Physics|Puzzle|Racing|Robots|Sandbox,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
589290,Holdfast: Nations At War,Anvil Game Studios,Anvil Game Studios,0.8205,Anchor,0.9551,0.8564,0.0037,24355,0.8993,Very Positive,"500,000 .. 1,000,000",750000.0,19.99,,True,True,False,True,2020,Action|Indie|Massively Multiplayer|RPG|Simulation|Strategy,Action|FPS|First-Person|Historical|Indie|Massively Multiplayer|Military|Moddable|Multiplayer|Naval|RPG|Shooter|Simulation|Strategy|Tactical,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
350080,Wolfenstein: The Old Blood,MachineGames,Bethesda Softworks,0.8189,Anchor,0.9213,0.7478,0.5905,19636,0.8988,Very Positive,"500,000 .. 1,000,000",750000.0,19.99,76,True,False,False,False,2015,Action,Action|Adventure|Alternate History|Atmospheric|Blood|FPS|First-Person|Funny|Gore|Horror|Mature|Multiplayer|Sci-fi|Shooter|Singleplayer,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1211020,Wobbly Life,RubberBandGames,"RubberBandGames, Curve Games",0.8172,Anchor,0.9438,0.8265,0.1473,23104,0.9692,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,17.99,,True,True,True,True,2020,Action|Adventure|Casual|Early Access|Indie|Simulation,4 Player Local|Action|Adventure|Casual|Co-op|Cute|Early Access|Family Friendly|Funny|Indie|Life Sim|Local Multiplayer|Multiplayer|Online Co-Op|Open World,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
609320,FAR: Lone Sails,Okomotive,Assemble Entertainment,0.8155,Anchor,0.9164,0.7428,0.6017,19532,0.9484,Very Positive,"500,000 .. 1,000,000",750000.0,14.99,80,True,True,False,False,2018,Action|Adventure|Indie,2.5D|Action|Action-Adventure|Adventure|Atmospheric|Cinematic|Driving|Experience|Exploration|Indie|Nature|Platformer|Post-apocalyptic|Puzzle|Puzzle Platformer,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1102190,Monster Train,Shiny Shoe,Good Shepherd Entertainment,0.8121,Anchor,0.9313,0.7603,0.4232,20386,0.9611,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,24.99,86,True,False,False,True,2020,Strategy,Card Battler|Card Game|Choices Matter|Colorful|Deckbuilding|Demons|Difficult|Fantasy|Magic|Procedural Generation|PvP|RPG|Roguelike|Roguelike Deckbuilder|Roguelite,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1239690,Retrowave,RewindApp,RewindApp,0.8119,Low-cost option,0.8365,0.9413,0.171,15033,0.9564,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,2.99,,True,True,False,True,2022,Action|Casual|Indie|Racing|Simulation,1980s|1990's|Action|Addictive|Arcade|Atmospheric|Casual|Cyberpunk|Futuristic|Great Soundtrack|Indie|Music|Psychedelic|Racing|Relaxing,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
330830,Tales from the Borderlands,Telltale Games,2K,0.8047,Depth,0.8889,0.6916,0.8365,17452,0.9522,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,19.99,,True,False,False,False,2021,Adventure,Action|Adventure|Atmospheric|Casual|Choices Matter|Choose Your Own Adventure|Comedy|Dark Humor|Episodic|Female Protagonist|Funny|Great Soundtrack|Memes|Point & Click|Quick-Time Events,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2369390,Far Cry® 6,"Ubisoft Toronto, Ubisoft Montreal, Ubisoft Kyiv, Ubisoft Shanghai, Ubisoft Berlin",Ubisoft,0.8031,Anchor,0.9413,0.8127,0.0737,22628,0.7158,Mostly Positive,"500,000 .. 1,000,000",750000.0,59.99,,True,False,True,True,2023,Action|Adventure,3D|Action|Action-Adventure|Adventure|Atmospheric|Co-op|Combat|Crafting|Exploration|FPS|Female Protagonist|First-Person|Modern|Multiplayer|Online Co-Op,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
655500,MX Bikes,PiBoSo,PiBoSo,0.801,Anchor,0.9426,0.814,0.0412,22682,0.9394,Very Positive,"500,000 .. 1,000,000",750000.0,34.99,,True,False,False,True,2019,Early Access|Racing|Simulation|Sports,3D|Automobile Sim|Bikes|Controller|Difficult|Early Access|First-Person|Immersive Sim|Moddable|Motocross|Motorbike|Multiplayer|Offroad|Physics|Racing,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1188930,Chrono Ark,Al Fine,Al Fine,0.8009,Depth,0.6841,0.9875,0.638,10462,0.9081,Very Positive,"100,000 .. 200,000",150000.0,24.99,,True,True,False,False,2024,Adventure|Indie|RPG|Strategy,Adventure|Anime|Card Battler|Card Game|Cute|Deckbuilding|Difficult|Early Access|Female Protagonist|Indie|Party-Based RPG|RPG|Roguelike|Roguelike Deckbuilder|Roguelite,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1766740,Choo-Choo Charles,Two Star Games,Two Star Games,0.7998,Depth,0.8302,0.9363,0.1011,14696,0.9142,Very Positive,"200,000 .. 500,000",350000.0,19.99,,True,True,False,False,2022,Action|Adventure|Indie,3D|Action|Action-Adventure|Adventure|Atmospheric|Choices Matter|Co-op|Dark|FPS|First-Person|Hand-drawn|Horror|Indie|Open World|Psychological Horror,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2248760,Car For Sale Simulator 2023,Red Axe Games,Red Axe Games,0.7995,Depth,0.8315,0.9376,0.0874,14710,0.862,Very Positive,"200,000 .. 500,000",350000.0,17.99,,True,True,True,True,2023,Early Access|Indie|Simulation,3D|America|Automobile Sim|Cinematic|Conversation|Driving|Early Access|FPS|Family Friendly|First-Person|Immersive Sim|Inventory Management|Life Sim|Modern|Multiplayer,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1127500,Mini Motorways,Dinosaur Polo Club,Dinosaur Polo Club,0.7991,Anchor,0.9263,0.7516,0.3533,19938,0.9606,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,9.99,87,True,True,False,False,2021,Casual|Indie|Simulation|Strategy,Beautiful|Building|Casual|City Builder|Family Friendly|Great Soundtrack|Indie|Management|Minimalist|Puzzle|Relaxing|Resource Management|Roguelike|Simulation|Singleplayer,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
986130,Shadows of Doubt,ColePowered Games,Fireshine Games,0.7973,Anchor,0.784,0.9026,0.4419,12904,0.8493,Very Positive,"200,000 .. 500,000",350000.0,24.99,67,True,True,False,False,2024,Action|Adventure|Indie|RPG,Action|Action RPG|Adventure|Atmospheric|Cyberpunk|Detective|First-Person|Hacking|Immersive Sim|Indie|Noir|Open World|Pixel Graphics|Procedural Generation|Puzzle,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1887840,Another Crab's Treasure,Aggro Crab,Aggro Crab,0.7969,Depth,0.7503,0.8739,0.7216,11759,0.9481,Very Positive,"200,000 .. 500,000",350000.0,29.99,,True,True,False,False,2024,Action|Adventure|Indie,3D|3D Platformer|Action|Action RPG|Action-Adventure|Atmospheric|Beat 'em up|Cartoony|Cute|Dark Fantasy|Dark Humor|Funny|Lore-Rich|Nonlinear|Open World,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
368360,60 Seconds!,Robot Gentleman,Robot Gentleman,0.7968,Depth,0.7366,0.9888,0.3296,11409,0.8445,Very Positive,"100,000 .. 200,000",150000.0,8.99,,True,True,False,False,2015,Adventure|Casual|Indie|Simulation|Strategy,2D|3D|Choices Matter|Choose Your Own Adventure|Dark Comedy|Dark Humor|Difficult|Exploration|Funny|Immersive Sim|Management|Outbreak Sim|Point & Click|Post-apocalyptic|Story Rich,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1629520,A Little to the Left,Max Inferno,Secret Mode,0.796,Anchor,0.7191,0.8427,0.9938,11060,0.9215,Very Positive,"200,000 .. 500,000",350000.0,14.99,75,True,True,False,False,2022,Casual|Indie,2D|Casual|Cats|Colorful|Cozy|Cute|Family Friendly|Funny|Hand-drawn|Hidden Object|Indie|Linear|Logic|Pixel Graphics|Point & Click,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2334730,Death Must Die,Realm Archive,Realm Archive,0.7946,Depth,0.9001,0.7141,0.5893,18091,0.9264,Very Positive,"500,000 .. 1,000,000",750000.0,6.99,,True,True,False,False,2023,Action|Casual|Early Access|Indie|RPG,2D|Action|Action RPG|Action Roguelike|Bullet Hell|Controller|Dark Fantasy|Early Access|Fantasy|Hack and Slash|Inventory Management|Isometric|Loot|Magic|Pixel Graphics,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2066020,Soulstone Survivors,Game Smithing Limited,Game Smithing Limited,0.7938,Depth,0.9201,0.7466,0.3508,19630,0.907,Very Positive,"500,000 .. 1,000,000",750000.0,9.99,,True,True,False,False,2022,Action|Early Access|Indie|RPG,Action|Action RPG|Action Roguelike|Arcade|Bullet Hell|Character Customization|Colorful|Controller|Crafting|Dark Fantasy|Early Access|Hack and Slash|Procedural Generation|RPG|Roguelike,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
760060,Mutant Year Zero: Road to Eden,The Bearded Ladies,Funcom,0.7938,Anchor,0.9176,0.7441,0.3733,19552,0.9056,Very Positive,"500,000 .. 1,000,000",750000.0,10.49,78,True,False,False,False,2018,RPG|Strategy,Action|Adventure|Atmospheric|Dark Fantasy|Difficult|Exploration|Fantasy|Funny|Horror|Post-apocalyptic|RPG|Singleplayer|Stealth|Strategy|Survival,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
236090,Dust: An Elysian Tail,Humble Hearts LLC,Xbox Game Studios,0.7931,Depth,0.9089,0.7241,0.4906,18420,0.9533,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,14.99,,True,True,False,False,2013,Action|Adventure|Indie|RPG,2D|Action|Action RPG|Adventure|Anime|Atmospheric|Beat 'em up|Beautiful|Controller|Exploration|Fantasy|Great Soundtrack|Hack and Slash|Indie|Metroidvania,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1241510,The Test,Randumb Studios,Randumb Studios,0.7926,Low-cost option,0.9226,0.7491,0.3171,19646,0.9698,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,1.99,,True,True,False,False,2020,Adventure|Casual|Indie|RPG|Simulation,Atmospheric|Casual|Choices Matter|Choose Your Own Adventure|Detective|Horror|Immersive Sim|Investigation|JRPG|Multiple Endings|Mystery|Pixel Graphics|Psychological|Psychological Horror|RPG,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
412830,STEINS;GATE,MAGES. Inc.,"Spike Chunsoft Co., Ltd.",0.7923,Anchor,0.8976,0.7079,0.603,17897,0.9751,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,5.99,87,True,False,False,False,2016,Adventure,Adventure|Anime|Atmospheric|Casual|Choices Matter|Dating Sim|Great Soundtrack|Horror|Memes|Multiple Endings|Mystery|Psychological Horror|Romance|Sci-fi|Science,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
341940,Hatred,Destructive Creations,Destructive Creations,0.7918,Anchor,0.9189,0.7453,0.3421,19586,0.8258,Very Positive,"500,000 .. 1,000,000",750000.0,5.99,43,True,True,False,False,2015,Action|Indie,Action|Dark|Dark Fantasy|Dark Humor|Difficult|Gore|Horror|Indie|Isometric|Mature|Open World|Psychological Horror|Shooter|Singleplayer|Survival,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
242680,Nuclear Throne,Vlambeer,Vlambeer,0.7911,Anchor,0.8914,0.6991,0.6579,17569,0.9618,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,11.99,89,True,True,False,True,2015,Action|Indie|RPG,2D|Action|Action Roguelike|Bullet Hell|Difficult|Great Soundtrack|Indie|Local Co-Op|Local Multiplayer|Perma Death|Pixel Graphics|Post-apocalyptic|RPG|Roguelike|Roguelite,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
423230,Furi,The Game Bakers,The Game Bakers,0.79,Anchor,0.7491,0.8714,0.6692,11751,0.9104,Very Positive,"200,000 .. 500,000",350000.0,19.99,76,True,True,False,False,2016,Action|Indie,Action|Atmospheric|Beat 'em up|Boss Rush|Bullet Hell|Controller|Cyberpunk|Difficult|Fast-Paced|Great Soundtrack|Hack and Slash|Indie|Replay Value|Sci-fi|Shoot 'Em Up,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1940340,Darkest Dungeon® II,Red Hook Studios,Red Hook Studios,0.79,Anchor,0.8839,0.6866,0.7341,17309,0.7586,Mostly Positive,"500,000 .. 1,000,000",750000.0,39.99,81,True,True,False,False,2023,Indie|RPG|Strategy,2D|CRPG|Dark Fantasy|Dungeon Crawler|Gothic|Hand-drawn|Lovecraftian|Party-Based RPG|Perma Death|Procedural Generation|RPG|Roguelike|Roguelite|Singleplayer|Story Rich,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
714120,Little Misfortune,Killmonday Games AB,Killmonday Games AB,0.7898,Anchor,0.7154,0.8414,0.9551,10999,0.9177,Very Positive,"200,000 .. 500,000",350000.0,19.99,57,True,True,False,False,2019,Adventure|Casual|Indie,2D|Adventure|Atmospheric|Casual|Choices Matter|Cute|Dark|Dark Fantasy|Dark Humor|Female Protagonist|Funny|Great Soundtrack|Horror|Indie|Interactive Fiction,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
866800,The Walking Dead: The Final Season,Telltale Games,Skybound Games,0.7896,Anchor,0.9039,0.7191,0.5006,18126,0.9491,Very Positive,"500,000 .. 1,000,000",750000.0,19.99,77,True,False,False,False,2018,Adventure,Action|Adventure|Atmospheric|Choices Matter|Choose Your Own Adventure|Comic Book|Drama|Episodic|Female Protagonist|Gore|Horror|LGBTQ+|Mature|Point & Click|Post-apocalyptic,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1062520,Dinkum,James Bendon,James Bendon,0.7891,Anchor,0.9338,0.7728,0.1311,21010,0.9412,Very Positive,"500,000 .. 1,000,000",750000.0,19.99,,True,True,True,True,2022,Early Access|Indie|RPG|Simulation,Adventure|Agriculture|Building|Character Customization|Co-op|Crafting|Cute|Early Access|Exploration|Farming Sim|Fishing|Hunting|Life Sim|Mining|Online Co-Op,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1785150,Friends vs Friends,Brainwash Gang,Raw Fury,0.7883,Depth,0.7603,0.8864,0.5356,12013,0.8307,Very Positive,"200,000 .. 500,000",350000.0,9.99,,True,True,True,True,2023,Action|Indie,Action|Arena Shooter|Battle Royale|Card Game|Co-op|Colorful|Combat|Destruction|FPS|First-Person|Gun Customization|Hero Shooter|Indie|Multiplayer|Old School,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
368340,CrossCode,Radical Fish Games,"Deck13, WhisperGames, DANGEN Entertainment, Mayflower Entertainment",0.7876,Anchor,0.8664,0.6517,0.9376,16186,0.9327,Very Positive,"500,000 .. 1,000,000",750000.0,19.99,86,True,True,False,False,2018,Action|Adventure|Indie|RPG,2D|Action|Action RPG|Action-Adventure|Adventure|Anime|Cyberpunk|Difficult|Female Protagonist|Great Soundtrack|Indie|JRPG|Open World|Pixel Graphics|Puzzle,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
607080,Psychonauts 2,Double Fine Productions,Xbox Game Studios,0.787,Anchor,0.7353,0.8539,0.7778,11348,0.9663,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,59.99,89,True,False,False,False,2021,Action|Adventure,3D Platformer|Action|Action-Adventure|Adventure|Arcade|Cartoony|Colorful|Comedy|Controller|Cult Classic|Funny|Great Soundtrack|Platformer|Psychedelic|Psychological,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2171440,Fear & Hunger 2: Termina,Miro Haverinen,Miro Haverinen,0.7869,Depth,0.613,1.0,0.804,8962,0.9746,Overwhelmingly Positive,"0 .. 20,000",10000.0,11.99,,True,True,False,False,2022,Indie|RPG,2D|Anime|Atmospheric|CRPG|Dark Fantasy|Dungeon Crawler|Gothic|Horror|JRPG|Lovecraftian|Multiple Endings|Nonlinear|Party-Based RPG|Pixel Graphics|Psychological Horror,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1244090,Sea of Stars,Sabotage Studio,Sabotage Studio,0.7833,Anchor,0.7066,0.829,0.9838,10857,0.8931,Very Positive,"200,000 .. 500,000",350000.0,34.99,87,True,True,False,False,2023,Adventure|Indie|RPG,2D|Adventure|Colorful|Comedy|Emotional|Exploration|Fantasy|Female Protagonist|Funny|Indie|JRPG|Kickstarter|Lore-Rich|Pixel Graphics|RPG,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
411300,ELEX,Piranha Bytes,THQ Nordic,0.7828,Anchor,0.9139,0.7316,0.3321,18722,0.7442,Mostly Positive,"500,000 .. 1,000,000",750000.0,29.99,67,True,False,False,False,2017,Action|Adventure|RPG,Action|Adventure|Atmospheric|Base Building|Choices Matter|Dark Fantasy|Difficult|Fantasy|Futuristic|Gothic|Open World|Post-apocalyptic|RPG|Sci-fi|Singleplayer,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1432860,Sun Haven,Pixel Sprout Studios,Pixel Sprout Studios,0.7824,Depth,0.9238,0.7503,0.2035,19709,0.8566,Very Positive,"500,000 .. 1,000,000",750000.0,12.49,,True,True,True,True,2023,Adventure|Casual|Indie|RPG|Simulation,Adventure|Agriculture|Character Customization|Combat|Cooking|Crafting|Dating Sim|Exploration|Fantasy|Farming Sim|Fishing|Life Sim|Magic|Mining|Multiplayer,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1458140,Pacific Drive,Ironwood Studios,Kepler Interactive,0.7819,Depth,0.8127,0.9326,0.025,14053,0.8297,Very Positive,"200,000 .. 500,000",350000.0,29.99,,True,True,False,False,2024,Action|Adventure|Indie|Racing|Simulation,3D|Action|Action-Adventure|Adventure|Atmospheric|Base Building|Building|Crafting|Driving|Exploration|First-Person|Investigation|Post-apocalyptic|Sandbox|Sci-fi,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
692890,Roboquest,RyseUp Studios,"RyseUp Studios, Starbreeze Entertainment",0.7813,Depth,0.9151,0.7328,0.3059,18970,0.9552,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,18.74,,True,True,True,True,2023,Action|Indie,Action|Action Roguelike|Bullet Hell|Co-op|Colorful|FPS|Fast-Paced|First-Person|Indie|Looter Shooter|Multiplayer|Online Co-Op|Perma Death|Post-apocalyptic|Roguelike,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
985890,Streets of Rage 4,"Dotemu, Guard Crush, Lizardcube",Dotemu,0.7811,Anchor,0.8764,0.6767,0.7228,17122,0.9268,Very Positive,"500,000 .. 1,000,000",750000.0,24.99,84,True,True,True,True,2020,Action|Indie,2D|Action|Adventure|Arcade|Beat 'em up|Casual|Classic|Co-op|Co-op Campaign|Colorful|Fighting|Great Soundtrack|Hand-drawn|Indie|Local Co-Op,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
463530,Empires of the Undergrowth,Slug Disco,"Hooded Horse, Slug Disco",0.781,Depth,0.7965,0.9101,0.1866,13301,0.9441,Very Positive,"200,000 .. 500,000",350000.0,29.99,,True,False,False,False,2024,Simulation|Strategy,Base Building|Building|City Builder|Colony Sim|Economy|Grand Strategy|Historical|Management|Moddable|Open World|RTS|Real-Time with Pause|Replay Value|Resource Management|Sandbox,PASS,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
