"app_id","genre"
"751870","Action"
"751870","Simulation"
"751910","Action"
"751910","Free To Play"
"751910","Indie"
"751920","Casual"
"751920","Early Access"
"751920","Indie"
"751920","RPG"
"751920","Strategy"
"751930","Casual"
"751930","Indie"
"751930","RPG"
"751930","Strategy"
"751940","Action"
"751940","Indie"
"751950","Action"
"751950","Indie"
"751950","Strategy"
"751970","Action"
"751970","Casual"
"751970","Indie"
"751970","Strategy"
"751980","Casual"
"751980","Indie"
"752000","Action"
"752000","Casual"
"752000","Indie"
"752020","Action"
"752020","Adventure"
"752020","Gore"
"752020","Indie"
"752020","Violent"
"752030","Early Access"
"752030","Gore"
"752030","Indie"
"752030","Violent"
"752040","Action"
"752040","Adventure"
"752040","Indie"
"752050","Adventure"
"752050","Casual"
"752050","Indie"
"752050","Simulation"
"752060","Action"
"752060","Simulation"
"752060","Strategy"
"752070","Action"
"752070","Early Access"
"752070","Violent"
"752080","Action"
"752080","Casual"
"752080","Indie"
"752170","Action"
"752170","Indie"
"752170","Sports"
"752180","Adventure"
"752180","Indie"
"752200","Adventure"
"752200","Casual"
"752200","RPG"
"752200","Simulation"
"752240","Early Access"
"752240","Indie"
"752260","Action"
"752260","Adventure"
"752260","Casual"
"752260","Indie"
"752260","Strategy"
"752290","Indie"
"752330","Adventure"
"752330","Indie"
"752330","RPG"
"752380","Action"
"752380","Casual"
"752380","Indie"
"752380","Simulation"
"752380","Sports"
"752430","Action"
"752430","Casual"
"752430","Indie"
"752470","Adventure"
"752470","Indie"
"752480","Action"
"752480","Adventure"
"752490","Indie"
"752500","Action"
"752500","Adventure"
"752500","Casual"
"752500","Indie"
"752520","Casual"
"752520","Indie"
"752520","Sports"
"752530","Action"
"752530","Casual"
"752530","Indie"
"752530","Racing"
"752530","Sports"
"752550","Action"
"752550","Indie"
"752560","Adventure"
"752560","Indie"
"752560","RPG"
"752560","Strategy"
"752560","Violent"
"752570","Adventure"
"752570","Casual"
"752580","Strategy"
"752590","Action"
"752590","Adventure"
"752600","Adventure"
"752600","Casual"
"752600","Indie"
"752640","Action"
"752640","Casual"
"752640","Simulation"
"752640","Sports"
"752640","Strategy"
"752700","Action"
"752700","Casual"
"752700","Indie"
"752710","Action"
"752710","Casual"
"752710","Indie"
"752710","Racing"
"752760","Adventure"
"752760","Early Access"
"752760","Strategy"
"752770","Action"
"752770","Casual"
"752770","Indie"
"752780","Indie"
"752780","Simulation"
"752800","Adventure"
"752800","Indie"
"752800","RPG"
"752810","Adventure"
"752810","Indie"
"752810","RPG"
"752820","Adventure"
"752820","Indie"
"752820","RPG"
"752830","Adventure"
"752830","Indie"
"752830","RPG"
"752840","Adventure"
"752840","Indie"
"752840","RPG"
"752850","Adventure"
"752850","Indie"
"752850","RPG"
"752860","Adventure"
"752860","Indie"
"752860","RPG"
"752880","Casual"
"752880","Indie"
"752900","Action"
"752900","Adventure"
"752900","Early Access"
"752900","Indie"
"752900","Simulation"
"752910","Action"
"752910","Casual"
"752910","Early Access"
"752910","Indie"
"752960","Action"
"752960","Indie"
"753020","Adventure"
"753020","Indie"
"753020","Simulation"
"753030","Utilities"
"753060","Casual"
"753060","Early Access"
"753060","Free To Play"
"753080","Adventure"
"753080","Indie"
"753090","Free To Play"
"753170","Action"
"753170","Adventure"
"753170","Casual"
"753170","Gore"
"753170","Indie"
"753170","Violent"
"753210","Early Access"
"753210","Indie"
"753210","Simulation"
"753220","Casual"
"753220","Indie"
"753230","Adventure"
"753230","Indie"
"753240","Adventure"
"753240","Indie"
"753240","RPG"
"753240","Strategy"
"753270","Casual"
"753270","Indie"
"753270","Simulation"
"753360","Casual"
"753360","Indie"
"753360","Nudity"
"753360","RPG"
"753360","Sexual Content"
"753370","Action"
"753380","Action"
"753390","Action"
"753390","Adventure"
"753390","Indie"
"753390","Simulation"
"753400","Adventure"
"753400","Casual"
"753400","Indie"
"753400","RPG"
"753400","Simulation"
"753420","Action"
"753420","Indie"
"753430","Adventure"
"753430","Casual"
"753430","Gore"
"753430","Indie"
"753430","Violent"
"753440","Adventure"
"753490","Action"
"753490","Early Access"
"753490","Indie"
"753490","RPG"
"753540","Adventure"
"753540","Casual"
"753540","Indie"
"753560","Casual"
"753560","Indie"
"753560","Strategy"
"753570","Action"
"753570","Adventure"
"753580","Action"
"753580","Adventure"
"753580","Indie"
"753580","Simulation"
"753590","Action"
"753590","Indie"
"753610","Action"
"753610","Casual"
"753610","Early Access"
"753610","Free To Play"
"753610","Gore"
"753610","Indie"
"753610","Strategy"
"753610","Violent"
"753630","Casual"
"753630","Simulation"
"753640","Acción"
"753640","Aventura"
"753650","Action"
"753650","Adventure"
"753650","Early Access"
"753650","Indie"
"753650","Simulation"
"753650","Strategy"
"753660","Action"
"753660","Adventure"
"753660","Casual"
"753660","Indie"
"753670","Indie"
"753670","Simulation"
"753900","Action"
"753900","Indie"
"753900","Simulation"
"753920","Action"
"753920","Indie"
"753920","Simulation"
"753920","Violent"
"753930","Adventure"
"753930","Indie"
"753950","Indie"
"753950","Simulation"
"753950","Strategy"
"753960","Action"
"753960","Adventure"
"753960","Indie"
"753960","RPG"
"753970","Action"
"753970","Casual"
"753970","Indie"
"753970","Strategy"
"753980","Adventure"
"753980","Indie"
"753980","RPG"
"753990","Action"
"753990","Adventure"
"753990","Indie"
"753990","Simulation"
"754000","Action"
"754000","Indie"
"754010","Education"
"754010","Free To Play"
"754010","Simulation"
"754010","Utilities"
"754020","Casual"
"754020","Early Access"
"754020","Indie"
"754020","Simulation"
"754030","Casual"
"754030","Free To Play"
"754030","Indie"
"754030","Simulation"
"754030","Strategy"
"754040","Adventure"
"754040","Casual"
"754040","Indie"
"754040","Simulation"
"754050","Action"
"754050","Casual"
"754050","Early Access"
"754050","Free To Play"
"754050","Indie"
"754110","Action"
"754110","Casual"
"754110","Indie"
"754110","Strategy"
"754120","Casual"
"754120","Indie"
"754120","Strategy"
"754150","Casual"
"754150","Indie"
"754150","Simulation"
"754160","Action"
"754160","Adventure"
"754160","Casual"
"754160","Free To Play"
"754160","Indie"
"754160","RPG"
"754230","Action"
"754230","Indie"
"754230","Strategy"
"754240","Indie"
"754260","Adventure"
"754260","Indie"
"754270","Action"
"754270","Casual"
"754270","Indie"
"754280","Action"
"754280","Casual"
"754280","Indie"
"754300","RPG"
"754310","Action"
"754310","Indie"
"754320","Indie"
"754320","RPG"
"754330","Casual"
"754330","Indie"
"754340","Indie"
"754340","RPG"
"754350","Action"
"754350","Free To Play"
"754350","Massively Multiplayer"
"754350","RPG"
"754350","Strategy"
"754400","Casual"
"754400","Indie"
"754400","Simulation"
"754410","Casual"
"754410","Simulation"
"754420","Action"
"754420","Adventure"
"754420","Casual"
"754420","Gore"
"754420","Massively Multiplayer"
"754420","Violent"
"754460","Adventure"
"754460","Indie"
"754480","Casual"
"754480","Indie"
"754500","Early Access"
"754500","Indie"
"754500","Simulation"
"754500","Strategy"
"754510","Action"
"754510","Casual"
"754510","Indie"
"754520","Casual"
"754520","Indie"
"754530","Simulation"
"754540","Action"
"754540","Casual"
"754540","Indie"
"754610","Action"
"754610","Adventure"
"754610","Indie"
"754620","Gore"
"754620","Sexual Content"
"754620","Simulation"
"754620","Violent"
"754640","Free To Play"
"754730","Violent"
"754760","Casual"
"754760","Indie"
"754800","Casual"
"754800","Indie"
"754810","Free To Play"
"754810","Simulation"
"754830","Casual"
"754840","Casual"
"754840","Simulation"
"754850","Action"
"754850","Adventure"
"754850","Indie"
"754870","Action"
"754870","Adventure"
"754870","Gore"
"754870","Indie"
"754890","Adventure"
"754890","Indie"
"754930","Casual"
"754930","Indie"
"755040","Casual"
"755040","Indie"
"755040","RPG"
"755080","Action"
"755080","Casual"
"755080","Early Access"
"755080","Free To Play"
"755080","Massively Multiplayer"
"755080","Strategy"
"755130","Adventure"
"755130","Indie"
"755140","Indie"
"755140","Simulation"
"755140","Strategy"
"755150","Free To Play"
"755150","Indie"
"755150","RPG"
"755150","Strategy"
"755220","Casual"
"755220","Indie"
"755220","Strategy"
"755230","Indie"
"755230","Racing"
"755240","Action"
"755240","Casual"
"755240","Indie"
"755250","Casual"
"755250","Indie"
"755340","Action"
"755340","Adventure"
"755340","Indie"
"755350","Indie"
"755390","Adventure"
"755390","Indie"
"755390","RPG"
"755400","Adventure"
"755400","Gore"
"755400","Indie"
"755400","Nudity"
"755400","RPG"
"755400","Sexual Content"
"755400","Violent"
"755410","Action"
"755410","Adventure"
"755410","Indie"
"755410","RPG"
"755420","Strategy"
"755450","Action"
"755450","Adventure"
"755450","Early Access"
"755450","Indie"
"755450","RPG"
"755470","Action"
"755470","Adventure"
"755470","Indie"
"755490","Action"
"755490","Casual"
"755490","Indie"
"755500","Action"
"755500","Adventure"
"755520","Action"
"755520","Casual"
"755520","Indie"
"755520","Sports"
"755520","Strategy"
"755530","Casual"
"755530","Indie"
"755530","Simulation"
"755540","Utilities"
"755540","Video Production"
"755540","Web Publishing"
"755550","Early Access"
"755550","Indie"
"755550","Simulation"
"755560","Action"
"755560","Adventure"
"755560","Indie"
"755560","Sports"
"755570","Action"
"755570","Adventure"
"755570","Indie"
"755570","RPG"
"755580","Action"
"755580","Adventure"
"755580","Casual"
"755580","Indie"
"755590","Action"
"755590","Indie"
"755600","Casual"
"755600","Indie"
"755610","Action"
"755610","Indie"
"755630","Action"
"755640","Action"
"755640","Adventure"
"755650","RPG"
"755670","Action"
"755670","Indie"
"755670","Strategy"
"755760","Adventure"
"755760","Casual"
"755760","Strategy"
"755800","Free To Play"
"755800","Massively Multiplayer"
"755800","Strategy"
"755820","Action"
"755820","Casual"
"755820","Indie"
"755830","Action"
"755830","Casual"
"755830","Indie"
"755830","Simulation"
"755850","Sports"
"755920","Action"
"755920","Indie"
"755950","Casual"
"755980","Action"
"755980","Adventure"
"755980","Casual"
"755980","Indie"
"755980","Massively Multiplayer"
"755980","Racing"
"755980","Sports"
"755980","Strategy"
"755990","Casual"
"755990","Indie"
"756020","Action"
"756020","Casual"
"756020","Indie"
"756040","Adventure"
"756090","Action"
"756090","Adventure"
"756090","Early Access"
"756090","Gore"
"756090","Indie"
"756090","Nudity"
"756090","RPG"
"756090","Simulation"
"756090","Strategy"
"756090","Violent"
"756100","Adventure"
"756150","Casual"
"756150","Free To Play"
"756150","Indie"
"756150","Simulation"
"756170","Action"
"756170","Casual"
"756170","Indie"
"756190","Casual"
"756190","Indie"
"756200","Action"
"756200","Indie"
"756210","Adventure"
"756210","Casual"
"756210","Indie"
"756220","Adventure"
"756220","Indie"
"756230","Indie"
"756230","Violent"
"756240","Casual"
"756240","Indie"
"756240","Strategy"
"756260","Casual"
"756260","Indie"
"756260","Strategy"
"756290","Action"
"756290","Adventure"
"756290","Early Access"
"756300","Casual"
"756300","Early Access"
"756300","Indie"
"756300","Simulation"
"756300","Strategy"
"756320","Adventure"
"756320","Indie"
"756340","Action"
"756340","Strategy"
"756350","Action"
"756350","Indie"
"756350","Violent"
"756360","Early Access"
"756360","Gore"
"756360","Indie"
"756360","Massively Multiplayer"
"756360","Violent"
"756380","Action"
"756380","Adventure"
"756380","Indie"
"756420","Action"
"756420","Adventure"
"756420","Indie"
"756490","Action"
"756490","Adventure"
"756490","Casual"
"756490","Indie"
"756490","RPG"
"756500","Adventure"
"756500","Casual"
"756520","Adventure"
"756530","Action"
"756550","Casual"
"756550","Indie"
"756550","Strategy"
"756560","Action"
"756560","Adventure"
"756560","Casual"
"756560","Indie"
"756560","Strategy"
"756590","RPG"
"756600","Action"
"756600","Casual"
"756600","Indie"
"756630","Action"
"756630","Indie"
"756640","Adventure"
"756650","Action"
"756680","Action"
"756680","Casual"
"756680","Racing"
"756680","Sports"
"756700","Action"
"756700","Early Access"
"756700","Racing"
"756740","Action"
"756740","Indie"
"756790","Casual"
"756790","Free To Play"
"756790","Indie"
"756790","Strategy"
"756800","Action"
"756800","Adventure"
"756800","Simulation"
"756810","Strategy"
"756840","Action"
"756840","Adventure"
"756840","Indie"
"756860","Action"
"756860","Adventure"
"756860","Gore"
"756860","Indie"
"756880","Adventure"
"756880","Casual"
"756880","Indie"
"756880","RPG"
"756880","Strategy"
"756890","Action"
"756890","Indie"
"756980","Action"
"756980","Adventure"
"756980","Casual"
"756980","Indie"
"756980","Strategy"
"757030","Adventure"
"757030","Casual"
"757040","Indie"
"757040","Sports"
"757050","Action"
"757050","Indie"
"757060","Action"
"757060","Early Access"
"757060","Indie"
"757060","Simulation"
"757080","Adventure"
"757080","Indie"
"757080","RPG"
"757090","Adventure"
"757090","Indie"
"757090","RPG"
"757100","Action"
"757100","Casual"
"757100","Indie"
"757100","Sports"
"757130","Action"
"757130","Free To Play"
"757130","Massively Multiplayer"
"757130","Simulation"
"757130","Sports"
"757150","Indie"
"757150","Simulation"
"757150","Strategy"
"757170","Adventure"
"757170","Casual"
"757170","Indie"
"757180","Adventure"
"757180","Casual"
"757180","Indie"
"757180","RPG"
"757190","Action"
"757190","Casual"
"757190","Indie"
"757200","Simulation"
"757200","Strategy"
"757210","Simulation"
"757210","Strategy"
"757220","Adventure"
"757230","Casual"
"757230","Strategy"
"757240","Action"
"757240","Early Access"
"757240","Free To Play"
"757240","Indie"
"757290","Casual"
"757290","Indie"
"757300","Adventure"
"757300","Indie"
"757310","Adventure"
"757310","Indie"
"757310","RPG"
"757320","Action"
"757320","Indie"
"757330","Casual"
"757330","Indie"
"757380","Action"
"757380","Casual"
"757380","Free To Play"
"757380","Indie"
"757380","Massively Multiplayer"
"757380","Simulation"
"757400","Action"
"757400","Early Access"
"757420","Action"
"757420","Adventure"
"757420","Indie"
"757430","Action"
"757430","Casual"
"757430","Indie"
"757430","Simulation"
"757430","Strategy"
"757440","Indie"
"757440","Simulation"
"757440","Strategy"
"757450","Adventure"
"757450","Indie"
"757450","RPG"
"757460","Adventure"
"757460","Indie"
"757460","RPG"
"757470","Action"
"757470","Casual"
"757470","Indie"
"757480","Adventure"
"757480","Indie"
"757490","Casual"
"757490","Free To Play"
"757490","Indie"
"757500","Action"
"757500","Adventure"
"757500","Early Access"
"757500","Indie"
"757500","RPG"
"757530","Casual"
"757530","Indie"
"757530","Strategy"
"757540","Simulation"
"757550","Adventure"
"757550","Casual"
"757550","Indie"
"757550","RPG"
"757550","Simulation"
"757550","Sports"
"757570","Violent"
"757580","Action"
"757580","Indie"
"757580","Simulation"
"757590","Early Access"
"757590","Indie"
"757590","Simulation"
"757600","Adventure"
"757630","Action"
"757630","Adventure"
"757630","Early Access"
"757630","Indie"
"757630","RPG"
"757670","Action"
"757690","Indie"
"757700","Action"
"757700","Casual"
"757700","Indie"
"757730","Indie"
"757730","RPG"
"757780","Action"
"757780","Adventure"
"757780","Early Access"
"757780","Indie"
"757780","RPG"
"757820","Action"
"757820","Indie"
"757850","Adventure"
"757850","Indie"
"757860","Casual"
"757860","Indie"
"757870","Action"
"757870","Adventure"
"757870","Casual"
"757870","Indie"
"757900","Action"
"757900","Adventure"
"757900","Early Access"
"757900","Simulation"
"757910","Adventure"
"757910","Casual"
"757910","Indie"
"757930","Action"
"757930","Adventure"
"757930","Indie"
"757930","Massively Multiplayer"
"757930","RPG"
"757940","Action"
"757940","Adventure"
"757940","Indie"
"757990","Action"
"758010","Action"
"758010","Adventure"
"758010","Indie"
"758020","Action"
"758020","Adventure"
"758020","Indie"
"758030","Action"
"758030","Adventure"
"758030","Indie"
"758030","RPG"
"758030","Strategy"
"758030","Violent"
"758050","Indie"
"758050","Simulation"
"758070","Action"
"758070","Indie"
"758080","Action"
"758080","Indie"
"758080","RPG"
"758090","Adventure"
"758100","Indie"
"758100","Simulation"
"758110","Adventure"
"758120","Action"
"758120","Casual"
"758120","Indie"
"758120","Racing"
"758120","Simulation"
"758120","Sports"
"758140","Action"
"758140","Indie"
"758150","Action"
"758150","Early Access"
"758150","Indie"
"758170","Action"
"758170","Adventure"
"758170","Indie"
"758190","Adventure"
"758190","Casual"
"758190","Indie"
"758190","RPG"
"758190","Simulation"
"758190","Strategy"
"758210","Adventure"
"758210","Early Access"
"758210","Simulation"
"758220","Action"
"758220","Adventure"
"758220","Indie"
"758220","RPG"
"758250","Strategy"
"758270","Adventure"
"758270","Indie"
"758280","Action"
"758280","Early Access"
"758280","Gore"
"758280","Indie"
"758280","Violent"
"758320","RPG"
"758330","Action"
"758330","Adventure"
"758330","RPG"
"758360","Action"
"758360","Casual"
"758360","Indie"
"758370","Indie"
"758370","Strategy"
"758400","Action"
"758400","Adventure"
"758400","Casual"
"758400","Indie"
"758400","Simulation"
"758410","Sports"
"758470","Action"
"758470","Adventure"
"758470","Casual"
"758470","Indie"
"758480","Adventure"
"758480","Casual"
"758480","Indie"
"758480","Simulation"
"758500","Casual"
"758530","Adventure"
"758530","Casual"
"758530","Free To Play"
"758530","Indie"
"758530","Strategy"
"758560","Action"
"758560","Early Access"
"758560","Gore"
"758560","Indie"
"758560","Violent"
"758570","Adventure"
"758570","Casual"
"758570","Indie"
"758580","Adventure"
"758580","Casual"
"758590","Adventure"
"758590","Casual"
"758600","Adventure"
"758600","Casual"
"758610","Adventure"
"758610","Casual"
"758620","Adventure"
"758620","Casual"
"758630","Adventure"
"758630","Casual"
"758640","Adventure"
"758640","Casual"
"758650","Adventure"
"758650","Casual"
"758660","Action"
"758660","Early Access"
"758660","Indie"
"758680","Action"
"758680","Indie"
"758690","Action"
"758690","Adventure"
"758690","Early Access"
"758690","Indie"
"758690","Simulation"
"758730","Adventure"
"758790","Casual"
"758790","Indie"
"758840","Adventure"
"758840","Casual"
"758850","Action"
"758850","Adventure"
"758850","Indie"
"758870","Adventure"
"758870","Indie"
"758870","RPG"
"758870","Simulation"
"758880","Indie"
"758880","Massively Multiplayer"
"758880","Strategy"
"758920","Casual"
"758920","Indie"
"758920","Racing"
"758930","Action"
"758930","Strategy"
"758980","Casual"
"758980","Free To Play"
"758980","Indie"
"758980","Massively Multiplayer"
"758980","Simulation"
"758990","Action"
"758990","Indie"
"758990","Simulation"
"758990","Strategy"
"759000","Casual"
"759000","Indie"
"759010","Action"
"759010","Adventure"
"759010","Indie"
"759030","Action"
"759030","Casual"
"759030","Early Access"
"759030","Indie"
"759040","Action"
"759040","Early Access"
"759060","Action"
"759060","Indie"
"759080","Casual"
"759080","Indie"
"759080","Simulation"
"759080","Strategy"
"759160","Adventure"
"759160","Casual"
"759160","Indie"
"759160","RPG"
"759180","Action"
"759180","Adventure"
"759180","Casual"
"759180","Indie"
"759180","Racing"
"759180","RPG"
"759220","Action"
"759220","Adventure"
"759220","Indie"
"759260","Action"
"759260","Adventure"
"759260","Casual"
"759260","Indie"
"759260","Sports"
"759300","Indie"
"759300","Simulation"
"759380","Adventure"
"759380","Indie"
"759420","Action"
"759420","Adventure"
"759420","Gore"
"759420","RPG"
"759420","Simulation"
"759420","Violent"
"759440","Adventure"
"759440","Indie"
"759440","RPG"
"759440","Strategy"
"759540","Action"
"759540","Early Access"
"759540","Indie"
"759570","Action"
"759570","Adventure"
"759570","Indie"
"759570","RPG"
"759610","Action"
"759610","Adventure"
"759610","Indie"
"759640","Action"
"759640","Adventure"
"759640","Indie"
"759650","Casual"
"759670","Adventure"
"759670","Indie"
"759670","RPG"
"759670","Simulation"
"759670","Strategy"
"759740","Racing"
"759740","Simulation"
"759740","Sports"
"759750","Casual"
"759750","Indie"
"759750","Simulation"
"759830","Action"
"759830","Indie"
"759840","Action"
"759840","Adventure"
"759850","Action"
"759850","Casual"
"759850","Indie"
"759850","RPG"
"759850","Sports"
"759860","Racing"
"759860","Simulation"
"759860","Sports"
"759860","Strategy"
"759870","Action"
"759870","Adventure"
"759870","Gore"
"759870","Indie"
"759870","Strategy"
"759870","Violent"
"759900","Action"
"759900","Adventure"
"759900","RPG"
"759910","Action"
"759910","Adventure"
"759910","RPG"
"759920","Action"
"759920","Casual"
"759920","Early Access"
"759920","Indie"
"759920","Simulation"
"759920","Strategy"
"759940","Indie"
"759950","Action"
"759950","Early Access"
"759980","Action"
"759980","Adventure"
"759980","Casual"
"759980","Early Access"
"759980","Simulation"
"759980","Sports"
"759980","Strategy"
"760000","Action"
"760000","Adventure"
"760000","Casual"
"760000","Early Access"
"760000","Indie"
"760010","Action"
"760010","Casual"
"760010","Indie"
"760010","Simulation"
"760030","Indie"
"760030","RPG"
"760030","Strategy"
"760050","Action"
"760050","Indie"
"760060","RPG"
"760060","Strategy"
"760120","Action"
"760120","Adventure"
"760120","Indie"
"760160","Action"
"760160","Free To Play"
"760190","Action"
"760190","Free To Play"
"760190","Gore"
"760190","Indie"
"760190","Violent"
"760220","Casual"
"760220","Early Access"
"760240","Adventure"
"760240","Casual"
"760240","Indie"
"760250","Adventure"
"760250","Indie"
"760300","RPG"
"760320","Action"
"760320","Adventure"
"760320","Indie"
"760320","RPG"
"760330","Action"
"760330","Casual"
"760330","Indie"
"760330","RPG"
"760350","Casual"
"760350","Indie"
"760360","Casual"
"760360","Indie"
"760360","Simulation"
"760390","Casual"
"760390","Indie"
"760410","Action"
"760410","Adventure"
"760410","Indie"
"760410","Simulation"
"760460","Casual"
"760460","Indie"
"760490","Adventure"
"760490","Free To Play"
"760490","Indie"
"760490","RPG"
"760510","Adventure"
"760510","Casual"
"760510","Indie"
"760520","Animation & Modeling"
"760530","Casual"
"760530","Early Access"
"760530","Indie"
"760550","Adventure"
"760550","Indie"
"760550","RPG"
"760560","Indie"
"760560","Simulation"
"760580","Action"
"760580","Adventure"
"760580","Indie"
"760630","Simulation"
"760630","Sports"
"760640","Early Access"
"760640","Indie"
"760640","Simulation"
"760640","Sports"
"760650","Adventure"
"760650","Indie"
"760650","RPG"
"760650","Simulation"
"760650","Strategy"
"760660","Action"
"760660","Adventure"
"760660","Casual"
"760660","Indie"
"760680","Action"
"760680","Indie"
"760680","Racing"
"760680","Simulation"
"760680","Sports"
"760690","Adventure"
"760690","RPG"
"760690","Simulation"
"760690","Strategy"
"760710","Utilities"
"760800","Adventure"
"760800","Indie"
"760810","Action"
"760810","Casual"
"760810","Indie"
"760830","Action"
"760830","Indie"
"760860","Action"
"760860","Adventure"
"760860","Casual"
"760860","Early Access"
"760860","Indie"
"760860","RPG"
"760890","Indie"
"760890","RPG"
"760900","Action"
"760900","Adventure"
"760900","Early Access"
"760900","Indie"
"760910","Adventure"
"760910","Casual"
"760910","Indie"
"760920","Simulation"
"760930","Casual"
"760930","Indie"
"760930","Simulation"
"760950","Action"
"760950","Indie"
"760950","Simulation"
"760960","Action"
"760970","Utilities"
"760980","Action"
"760980","Free To Play"
"760980","Indie"
"760980","Strategy"
"760990","Action"
"760990","Indie"
"760990","RPG"
"761000","Action"
"761000","Adventure"
"761000","Indie"
"761000","RPG"
"761010","Action"
"761010","Adventure"
"761010","Indie"
"761010","Sports"
"761020","Action"
"761020","Early Access"
"761020","Indie"
"761020","RPG"
"761030","Adventure"
"761030","Indie"
"761030","RPG"
"761030","Strategy"
"761040","Early Access"
"761040","Indie"
"761040","RPG"
"761040","Strategy"
"761060","Simulation"
"761070","Casual"
"761070","Free To Play"
"761070","Indie"
"761090","Action"
"761090","Adventure"
"761090","Indie"
"761090","RPG"
"761090","Simulation"
"761100","Action"
"761100","Casual"
"761100","Indie"
"761110","Action"
"761110","Casual"
"761110","Indie"
"761130","Action"
"761130","Casual"
"761130","Indie"
"761140","Action"
"761140","Casual"
"761140","Indie"
"761140","Simulation"
"761140","Strategy"
"761150","Casual"
"761150","Indie"
"761170","Casual"
"761170","Indie"
"761170","RPG"
"761170","Strategy"
"761180","Casual"
"761180","Indie"
"761180","RPG"
"761190","Indie"
"761190","Simulation"
"761190","Strategy"
"761220","Indie"
"761240","Action"
"761240","Casual"
"761240","Indie"
"761280","Action"
"761280","Adventure"
"761280","Free To Play"
"761280","Indie"
"761280","RPG"
"761290","Adventure"
"761290","Casual"
"761290","Indie"
"761300","Action"
"761300","Adventure"
"761300","Indie"
"761320","Action"
"761320","Adventure"
"761320","Casual"
"761320","Indie"
"761350","Adventure"
"761350","Indie"
"761350","Simulation"
"761400","RPG"
"761440","Adventure"
"761440","Casual"
"761440","Indie"
"761450","Casual"
"761450","Indie"
"761450","Strategy"
"761460","Adventure"
"761460","Indie"
"761480","Adventure"
"761480","Indie"
"761530","Indie"
"761560","Action"
"761560","Indie"
"761570","Action"
"761570","Adventure"
"761570","Indie"
"761600","Action"
"761620","Adventure"
"761620","Indie"
"761620","Simulation"
"761620","Strategy"
"761630","Casual"
"761630","Indie"
"761640","Adventure"
"761640","Casual"
"761640","Indie"
"761660","Action"
"761660","Casual"
"761660","Indie"
"761660","Simulation"
"761670","Adventure"
"761670","Casual"
"761680","Adventure"
"761680","Indie"
"761700","Adventure"
"761700","Indie"
"761720","Casual"
"761730","Adventure"
"761730","Indie"
"761760","Casual"
"761760","Indie"
"761760","Simulation"
"761770","Indie"
"761770","Simulation"
"761790","Adventure"
"761790","Casual"
"761790","Simulation"
"761830","Action"
"761830","Adventure"
"761830","Casual"
"761830","Indie"
"761830","RPG"
"761830","Simulation"
"761880","Action"
"761880","Early Access"
"761880","Indie"
"761890","Free To Play"
"761890","Massively Multiplayer"
"761890","RPG"
"761910","Action"
"761910","Indie"
"761910","Strategy"
"761920","Action"
"761920","Indie"
"761930","Action"
"761930","Adventure"
"761930","Indie"
"762000","Adventure"
"762000","Indie"
"762000","RPG"
"762010","Adventure"
"762010","Casual"
"762010","Indie"
"762030","Action"
"762030","Casual"
"762030","Indie"
"762080","Action"
"762080","Indie"
"762100","Adventure"
"762110","Casual"
"762110","Indie"
"762110","Strategy"
"762120","Action"
"762120","Adventure"
"762120","Casual"
"762120","Indie"
"762120","Simulation"
"762120","Strategy"
"762130","Casual"
"762130","Early Access"
"762150","Action"
"762180","Action"
"762180","Adventure"
"762180","Casual"
"762180","Indie"
"762180","RPG"
"762180","Simulation"
"762180","Sports"
"762180","Strategy"
"762190","Indie"
"762220","Adventure"
"762220","Casual"
"762220","Indie"
"762240","Early Access"
"762240","Indie"
"762240","RPG"
"762250","Action"
"762250","Casual"
"762250","Early Access"
"762250","Indie"
"762250","Simulation"
"762250","Sports"
"762250","Strategy"
"762270","Action"
"762270","Indie"
"762360","Casual"
"762360","Indie"
"762370","Indie"
"762380","Action"
"762380","Adventure"
"762380","Early Access"
"762380","Indie"
"762380","RPG"
"762480","Casual"
"762480","Simulation"
"762490","Action"
"762490","Indie"
"762500","Action"
"762500","Casual"
"762500","Indie"
"762520","Adventure"
"762520","Casual"
"762540","Racing"
"762540","Simulation"
"762540","Sports"
"762550","Adventure"
"762550","Indie"
"762550","RPG"
"762560","Free To Play"
"762560","Indie"
"762560","Massively Multiplayer"
"762560","Strategy"
"762590","Action"
"762590","Indie"
"762590","Racing"
"762610","Action"
"762610","Indie"
"762630","Adventure"
"762630","Indie"
"762650","Indie"
"762650","Simulation"
"762650","Strategy"
"762670","Action"
"762680","Action"
"762680","Indie"
"762680","Sports"
"762780","Indie"
"762780","Strategy"
"762830","Adventure"
"762830","Indie"
"762830","Simulation"
"762840","Adventure"
"762840","Indie"
"762850","Casual"
"762860","Action"
"762860","Indie"
"762870","Action"
"762870","Indie"
"762870","Strategy"
"762870","Violent"
"762900","Action"
"762900","Early Access"
"762900","Indie"
"762900","Racing"
"762930","Adventure"
"762940","Adventure"
"762940","Casual"
"762940","Indie"
"762940","Simulation"
"762950","Early Access"
"762950","Indie"
"762950","Simulation"
"762950","Sports"
"762950","Strategy"
"762980","Action"
"762980","Adventure"
"762980","Indie"
"763000","Adventure"
"763000","Indie"
"763000","RPG"
"763010","Adventure"
"763010","Indie"
"763030","Adventure"
"763030","Indie"
"763050","Adventure"
"763050","Casual"
"763050","Indie"
"763070","Action"
"763070","Adventure"
"763070","Gore"
"763070","Indie"
"763070","Violent"
"763090","Action"
"763090","Casual"
"763090","Indie"
"763090","Strategy"
